OBJECTID,TypeCode,LandUseTyp,Street,Price,ARPrice,ORPrice
51620,NNO,Existing Residential, ,0,0,0
51621,NNO,Existing Residential, ,0,0,0
51622,NNO,Existing Residential, ,0,0,0
51623,NNO,Existing Residential, ,0,0,0
51624,NNO,Existing Residential, ,0,0,0
51625,NNO,Existing Residential, ,0,0,0
51626,NNO,Existing Residential, ,0,0,0
51627,HH,Complex, ,0,0,0
51628,HH,Complex, ,0,0,0
51629,NNO,Existing Residential, ,0,0,0
51630,NNO,Existing Residential, ,0,0,0
51631,NNO,Existing Residential, ,0,0,0
51632,NNO,Existing Residential, ,0,0,0
51633,NNO,Existing Residential, ,0,0,0
51634,NNO,Existing Residential, ,0,0,0
51635,NNO,Existing Residential, ,0,0,0
51636,NNO,Existing Residential, ,0,0,0
51637,NNO,Existing Residential,Co Bac,260,0,0
51638,NNO,Existing Residential, ,0,0,0
51639,NNO,Existing Residential, ,0,0,0
51640,NNO,Existing Residential, ,0,0,0
51641,NNO,Existing Residential, ,0,0,0
51642,NNO,Existing Residential, ,0,0,0
51643,NNO,Existing Residential, ,0,0,0
51644,NNO,Existing Residential, ,0,0,0
51645,NNO,Existing Residential, ,0,0,0
51646,NNO,Existing Residential, ,0,0,0
51647,NNO,Existing Residential, ,0,0,0
51648,HH,Complex, ,0,0,0
51649,NNO,Existing Residential, ,0,0,0
51650,NNO,Existing Residential, ,0,0,0
51651,NNO,Existing Residential, ,0,0,0
51652,NNO,Existing Residential, ,0,0,0
51653,NNO,Existing Residential, ,0,0,0
51654,NNO,Existing Residential, ,0,0,0
51655,NNO,Existing Residential, ,0,0,0
51656,NNO,Existing Residential, ,0,0,0
51657,NNO,Existing Residential,Nguyen Thai Hoc,291.36,0,0
51658,NNO,Existing Residential, ,0,0,0
51659,NNO,Existing Residential, ,0,0,0
51660,NNO,Existing Residential,Nguyen Canh Chan,310,0,0
51661,NNO,Existing Residential,Bui Thi Xuan,460,0,0
51662,NNO,Existing Residential, ,0,0,0
51663,NNO,Existing Residential, ,0,0,0
51664,NNO,Existing Residential, ,0,0,0
51665,NNO,Existing Residential, ,0,0,0
51666,NNO,Existing Residential,Le Lai,1023.74,0,0
51667,NNO,Existing Residential, ,0,0,0
51668,NNO,Existing Residential, ,0,0,0
51669,NNO,Existing Residential, ,0,0,0
51670,NNO,Existing Residential, ,0,0,0
51671,CQCT,Office, ,0,0,0
51672,NNO,Existing Residential, ,0,0,0
51673,NNO,Existing Residential, ,0,0,0
51674,NNO,Existing Residential, ,0,0,0
51675,NNO,Existing Residential, ,0,0,0
51676,NNO,Existing Residential,Ho Hao Hon,220,0,0
51677,NNO,Existing Residential, ,0,0,0
51678,NNO,Existing Residential, ,0,0,0
51679,NNO,Existing Residential, ,0,0,0
51680,NNO,Existing Residential, ,0,0,0
51681,NNO,Existing Residential, ,0,0,0
51682,NNO,Existing Residential, ,0,0,0
51683,NNO,Existing Residential, ,0,0,0
51684,NNO,Existing Residential, ,0,0,0
51685,NNO,Existing Residential,Bui Vien,1390.23,0,0
51686,NNO,Existing Residential, ,0,0,0
51687,NNO,Existing Residential, ,0,0,0
51688,CQCT,Office, ,0,0,0
51689,NNO,Existing Residential, ,0,0,0
51690,NNO,Existing Residential, ,0,0,0
51691,NNO,Existing Residential,Cong Quynh,480,0,0
51692,NNO,Existing Residential, ,0,0,0
51693,NNO,Existing Residential, ,0,0,0
51694,NNO,Existing Residential, ,0,0,0
51695,NNO,Existing Residential, ,0,0,0
51696,NNO,Existing Residential, ,0,0,0
51697,NNO,Existing Residential,Nguyen Thai Hoc,291.36,0,0
51698,NNO,Existing Residential, ,0,0,0
51699,NNO,Existing Residential, ,0,0,0
51700,NNO,Existing Residential, ,0,0,0
51701,NNO,Existing Residential, ,0,0,0
51702,NNO,Existing Residential, ,0,0,0
51703,NNO,Existing Residential, ,0,0,0
51704,NNO,Existing Residential,Le Thi Rieng,707.24,0,0
51705,NNO,Existing Residential,Bui Vien,1390.23,0,0
51706,NNO,Existing Residential, ,0,0,0
51707,NNO,Existing Residential, ,0,0,0
51708,TGDT,Religious, ,0,0,0
51709,NNO,Existing Residential, ,0,0,0
51710,NNO,Existing Residential, ,0,0,0
51711,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51712,NNO,Existing Residential, ,0,0,0
51713,NNO,Existing Residential, ,0,0,0
51714,NNO,Existing Residential, ,0,0,0
51715,NNO,Existing Residential, ,0,0,0
51716,NNO,Existing Residential,Ho Hao Hon,220,0,0
51717,NNO,Existing Residential,Nguyen Thai Hoc,291.36,0,0
51718,NNO,Existing Residential, ,0,0,0
51719,NNO,Existing Residential, ,0,0,0
51720,NNO,Existing Residential,Nguyen Canh Chan,310,0,0
51721,NNO,Existing Residential, ,0,0,0
51722,NNO,Existing Residential, ,0,0,0
51723,NNO,Existing Residential, ,0,0,0
51724,NNO,Existing Residential, ,0,0,0
51725,NNO,Existing Residential, ,0,0,0
51726,NNO,Existing Residential, ,0,0,0
51727,NNO,Existing Residential, ,0,0,0
51728,CQCT,Fahasa, ,0,0,0
51729,NNO,Existing Residential, ,0,0,0
51730,NNO,Existing Residential,Nguyen Trai,1459.47,0,0
51731,NNO,Existing Residential,Cao Ba Nha,331,0,0
51732,NNO,Existing Residential, ,0,0,0
51733,NNO,Existing Residential, ,0,0,0
51734,NNO,Existing Residential, ,0,0,0
51735,NNO,Existing Residential, ,0,0,0
51736,NNO,Existing Residential, ,0,0,0
51737,NNO,Existing Residential, ,0,0,0
51738,NNO,Existing Residential, ,0,0,0
51739,NNO,Existing Residential, ,0,0,0
51740,NNO,Existing Residential, ,0,0,0
51741,NNO,Existing Residential, ,0,0,0
51742,NNO,Existing Residential, ,0,0,0
51743,NNO,Existing Residential, ,0,0,0
51744,NNO,Existing Residential, ,0,0,0
51745,NNO,Existing Residential, ,0,0,0
51746,NNO,Existing Residential, ,0,0,0
51747,NNO,Existing Residential, ,0,0,0
51748,CQCT,Office, ,0,0,0
51749,NNO,Existing Residential, ,0,0,0
51750,NNO,Existing Residential, ,0,0,0
51751,NNO,Existing Residential,Cong Quynh,480,0,0
51752,NNO,Existing Residential, ,0,0,0
51753,NNO,Existing Residential, ,0,0,0
51754,NNO,Existing Residential, ,0,0,0
51755,NNO,Existing Residential, ,0,0,0
51756,NNO,Existing Residential, ,0,0,0
51757,NNO,Existing Residential, ,0,0,0
51758,NNO,Existing Residential, ,0,0,0
51759,NNO,Existing Residential, ,0,0,0
51760,NNO,Existing Residential, ,0,0,0
51761,NNO,Existing Residential, ,0,0,0
51762,NNO,Existing Residential, ,0,0,0
51763,NNO,Existing Residential, ,0,0,0
51764,NNO,Existing Residential, ,0,0,0
51765,NNO,Existing Residential, ,0,0,0
51766,NNO,Existing Residential,Le Lai,1023.74,0,0
51767,NNO,Existing Residential, ,0,0,0
51768,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51769,NNO,Existing Residential, ,0,0,0
51770,NNO,Existing Residential, ,0,0,0
51771,NNO,Existing Residential,Cong Quynh,480,0,0
51772,NNO,Existing Residential, ,0,0,0
51773,NNO,Existing Residential, ,0,0,0
51774,NNO,Existing Residential, ,0,0,0
51775,NNO,Existing Residential, ,0,0,0
51776,NNO,Existing Residential, ,0,0,0
51777,NNO,Existing Residential, ,0,0,0
51778,NNO,Existing Residential, ,0,0,0
51779,NNO,Existing Residential, ,0,0,0
51780,NNO,Existing Residential, ,0,0,0
51781,NNO,Existing Residential,Bui Thi Xuan,460,0,0
51782,NNO,Existing Residential, ,0,0,0
51783,NNO,Existing Residential, ,0,0,0
51784,NNO,Existing Residential, ,0,0,0
51785,NNO,Existing Residential, ,0,0,0
51786,NNO,Existing Residential,Le Thanh Ton,519.68,0,0
51787,NNO,Existing Residential, ,0,0,0
51788,CQCT,Office, ,0,0,0
51789,NNO,Existing Residential, ,0,0,0
51790,NNO,Existing Residential, ,0,0,0
51791,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51792,NNO,Existing Residential, ,0,0,0
51793,NNO,Existing Residential, ,0,0,0
51794,NNO,Existing Residential, ,0,0,0
51795,NNO,Existing Residential, ,0,0,0
51796,NNO,Existing Residential,Ho Hao Hon,220,0,0
51797,NNO,Existing Residential, ,0,0,0
51798,NNO,Existing Residential, ,0,0,0
51799,NNO,Existing Residential, ,0,0,0
51800,NNO,Existing Residential,Nguyen Canh Chan,310,0,0
51801,NNO,Existing Residential, ,0,0,0
51802,NNO,Existing Residential, ,0,0,0
51803,NNO,Existing Residential, ,0,0,0
51804,NNO,Existing Residential,Le Thi Rieng,707.24,0,0
51805,NNO,Existing Residential, ,0,0,0
51806,NNO,Existing Residential, ,0,0,0
51807,NNO,Existing Residential, ,0,0,0
51808,CQCT,Office, ,0,0,0
51809,NNO,Existing Residential, ,0,0,0
51810,NNO,Existing Residential, ,0,0,0
51811,NNO,Existing Residential,Cong Quynh,480,0,0
51812,NNO,Existing Residential, ,0,0,0
51813,NNO,Existing Residential, ,0,0,0
51814,NNO,Existing Residential, ,0,0,0
51815,NNO,Existing Residential, ,0,0,0
51816,NNO,Existing Residential, ,0,0,0
51817,NNO,Existing Residential, ,0,0,0
51818,NNO,Existing Residential, ,0,0,0
51819,NNO,Existing Residential, ,0,0,0
51820,NNO,Existing Residential, ,0,0,0
51821,NNO,Existing Residential, ,0,0,0
51822,NNO,Existing Residential, ,0,0,0
51823,NNO,Existing Residential,Pham Ngu Lao,648.98,0,0
51824,NNO,Existing Residential, ,0,0,0
51825,NNO,Existing Residential,Bui Vien,1390.23,0,0
51826,NNO,Existing Residential,Le Lai,1023.74,0,0
51827,NNO,Existing Residential, ,0,0,0
51828,CCDT,Cultural, ,0,0,0
51829,NNO,Existing Residential, ,0,0,0
51830,NNO,Existing Residential, ,0,0,0
51831,NNO,Existing Residential,Cao Ba Nha,331,0,0
51832,NNO,Existing Residential, ,0,0,0
51833,NNO,Existing Residential, ,0,0,0
51834,NNO,Existing Residential, ,0,0,0
51835,NNO,Existing Residential, ,0,0,0
51836,NNO,Existing Residential, ,0,0,0
51837,NNO,Existing Residential,Nguyen Thai Hoc,291.36,0,0
51838,NNO,Existing Residential, ,0,0,0
51839,NNO,Existing Residential, ,0,0,0
51840,NNO,Existing Residential, ,0,0,0
51841,NNO,Existing Residential, ,0,0,0
51842,NNO,Existing Residential, ,0,0,0
51843,NNO,Existing Residential, ,0,0,0
51844,NNO,Existing Residential, ,0,0,0
51845,NNO,Existing Residential,Bui Vien,1390.23,0,0
51846,NNO,Existing Residential, ,0,0,0
51847,NNO,Existing Residential, ,0,0,0
51848,CCDT,Cultural, ,0,0,0
51849,NNO,Existing Residential, ,0,0,0
51850,NNO,Existing Residential, ,0,0,0
51851,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51852,NNO,Existing Residential, ,0,0,0
51853,NNO,Existing Residential, ,0,0,0
51854,NNO,Existing Residential, ,0,0,0
51855,NNO,Existing Residential, ,0,0,0
51856,NNO,Existing Residential, ,0,0,0
51857,NNO,Existing Residential,Nguyen Thai Hoc,291.36,0,0
51858,NNO,Existing Residential, ,0,0,0
51859,NNO,Existing Residential, ,0,0,0
51860,NNO,Existing Residential, ,0,0,0
51861,NNO,Existing Residential,Bui Thi Xuan,460,0,0
51862,NNO,Existing Residential, ,0,0,0
51863,NNO,Existing Residential, ,0,0,0
51864,NNO,Existing Residential, ,0,0,0
51865,NNO,Existing Residential,Bui Vien,1390.23,0,0
51866,NNO,Existing Residential, ,0,0,0
51867,NNO,Existing Residential, ,0,0,0
51868,CCDT,Religious, ,0,0,0
51869,NNO,Existing Residential, ,0,0,0
51870,NNO,Existing Residential,Cong Quynh,480,0,0
51871,NNO,Existing Residential, ,0,0,0
51872,NNO,Existing Residential, ,0,0,0
51873,NNO,Existing Residential, ,0,0,0
51874,NNO,Existing Residential, ,0,0,0
51875,NNO,Existing Residential, ,0,0,0
51876,NNO,Existing Residential, ,0,0,0
51877,CCDT,"Police Cau Ong Lanh Ward, District 1", ,0,0,0
51878,NNO,Existing Residential, ,0,0,0
51879,NNO,Existing Residential, ,0,0,0
51880,NNO,Existing Residential, ,0,0,0
51881,NNO,Existing Residential, ,0,0,0
51882,NNO,Existing Residential, ,0,0,0
51883,NNO,Existing Residential, ,0,0,0
51884,NNO,Existing Residential,Bui Vien,1390.23,0,0
51885,NNO,Existing Residential, ,0,0,0
51886,NNO,Existing Residential, ,0,0,0
51887,NNO,Existing Residential, ,0,0,0
51888,NNO,Existing Residential, ,0,0,0
51889,NNO,Existing Residential, ,0,0,0
51890,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51891,NNO,Existing Residential, ,0,0,0
51892,NNO,Existing Residential, ,0,0,0
51893,NNO,Existing Residential, ,0,0,0
51894,NNO,Existing Residential, ,0,0,0
51895,NNO,Existing Residential, ,0,0,0
51896,NNO,Existing Residential, ,0,0,0
51897,NNO,Existing Residential, ,0,0,0
51898,NNO,Existing Residential, ,0,0,0
51899,NNO,Existing Residential, ,0,0,0
51900,NNO,Existing Residential, ,0,0,0
51901,NNO,Existing Residential, ,0,0,0
51902,NNO,Existing Residential, ,0,0,0
51903,NNO,Existing Residential, ,0,0,0
51904,NNO,Existing Residential,Bui Vien,1390.23,0,0
51905,NNO,Existing Residential, ,0,0,0
51906,NNO,Existing Residential, ,0,0,0
51907,NNO,Existing Residential, ,0,0,0
51908,NNO,Existing Residential, ,0,0,0
51909,NNO,Existing Residential, ,0,0,0
51910,NNO,Existing Residential,Cong Quynh,480,0,0
51911,NNO,Existing Residential, ,0,0,0
51912,NNO,Existing Residential, ,0,0,0
51913,NNO,Existing Residential, ,0,0,0
51914,NNO,Existing Residential, ,0,0,0
51915,NNO,Existing Residential, ,0,0,0
51916,NNO,Existing Residential, ,0,0,0
51917,NNO,Existing Residential, ,0,0,0
51918,NNO,Existing Residential, ,0,0,0
51919,NNO,Existing Residential, ,0,0,0
51920,NNO,Existing Residential,Bui Thi Xuan,460,0,0
51921,NNO,Existing Residential, ,0,0,0
51922,NNO,Existing Residential,Pham Ngu Lao,648.98,0,0
51923,NNO,Existing Residential, ,0,0,0
51924,NNO,Existing Residential,Bui Vien,1390.23,0,0
51925,NNO,Existing Residential,Le Thanh Ton,519.68,0,0
51926,NNO,Existing Residential, ,0,0,0
51927,TGDT,Religious, ,0,0,0
51928,NNO,Existing Residential, ,0,0,0
51929,NNO,Existing Residential, ,0,0,0
51930,NNO,Existing Residential,Cao Ba Nha,331,0,0
51931,NNO,Existing Residential, ,0,0,0
51932,NNO,Existing Residential, ,0,0,0
51933,NNO,Existing Residential, ,0,0,0
51934,NNO,Existing Residential, ,0,0,0
51935,NNO,Existing Residential, ,0,0,0
51936,NNO,Existing Residential, ,0,0,0
51937,NNO,Existing Residential, ,0,0,0
51938,NNO,Existing Residential, ,0,0,0
51939,NNO,Existing Residential,Nguyen Canh Chan,310,0,0
51940,NNO,Existing Residential, ,0,0,0
51941,NNO,Existing Residential, ,0,0,0
51942,NNO,Existing Residential, ,0,0,0
51943,NNO,Existing Residential, ,0,0,0
51944,NNO,Existing Residential,Bui Vien,1390.23,0,0
51945,NNO,Existing Residential, ,0,0,0
51946,NNO,Existing Residential, ,0,0,0
51947,TGDT,Religious, ,0,0,0
51948,NNO,Existing Residential, ,0,0,0
51949,NNO,Existing Residential, ,0,0,0
51950,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
51951,NNO,Existing Residential, ,0,0,0
51952,NNO,Existing Residential, ,0,0,0
51953,NNO,Existing Residential, ,0,0,0
51954,NNO,Existing Residential, ,0,0,0
51955,NNO,Existing Residential, ,0,0,0
51956,NNO,Existing Residential, ,0,0,0
51957,NNO,Existing Residential, ,0,0,0
51958,NNO,Existing Residential, ,0,0,0
51959,NNO,Existing Residential, ,0,0,0
51960,NNO,Existing Residential, ,0,0,0
51961,NNO,Existing Residential, ,0,0,0
51962,NNO,Existing Residential, ,0,0,0
51963,NNO,Existing Residential, ,0,0,0
51964,NNO,Existing Residential,Bui Vien,1390.23,0,0
51965,NNO,Existing Residential, ,0,0,0
51966,NNO,Existing Residential, ,0,0,0
51967,NNO,Existing Residential, ,0,0,0
51968,NNO,Existing Residential, ,0,0,0
51969,CQCT,Office, ,0,0,0
51970,NNO,Existing Residential, ,0,0,0
51971,NNO,Existing Residential, ,0,0,0
51972,NNO,Existing Residential, ,0,0,0
51973,NNO,Existing Residential, ,0,0,0
51974,NNO,Existing Residential, ,0,0,0
51975,NNO,Existing Residential, ,0,0,0
51976,NNO,Existing Residential, ,0,0,0
51977,NNO,Existing Residential, ,0,0,0
51978,NNO,Existing Residential, ,0,0,0
51979,NNO,Existing Residential,Bui Thi Xuan,460,0,0
51980,NNO,Existing Residential, ,0,0,0
51981,NNO,Existing Residential, ,0,0,0
51982,NNO,Existing Residential,Le Thi Rieng,707.24,0,0
51983,NNO,Existing Residential,Cong Quynh,480,0,0
51984,NNO,Existing Residential, ,0,0,0
51985,NNO,Existing Residential, ,0,0,0
51986,NNO,Existing Residential, ,0,0,0
51987,NNO,Existing Residential, ,0,0,0
51988,NNO,Existing Residential,Cong Quynh,480,0,0
51989,NNO,Existing Residential, ,0,0,0
51990,NNO,Existing Residential, ,0,0,0
51991,NNO,Existing Residential, ,0,0,0
51992,NNO,Existing Residential, ,0,0,0
51993,NNO,Existing Residential, ,0,0,0
51994,NNO,Existing Residential, ,0,0,0
51995,NNO,Existing Residential, ,0,0,0
51996,NNO,Existing Residential, ,0,0,0
51997,NNO,Existing Residential, ,0,0,0
51998,NNO,Existing Residential, ,0,0,0
51999,NNO,Existing Residential, ,0,0,0
52000,NNO,Existing Residential, ,0,0,0
52001,NNO,Existing Residential, ,0,0,0
52002,NNO,Existing Residential,Cong Quynh,480,0,0
52003,NNO,Existing Residential, ,0,0,0
52004,NNO,Existing Residential, ,0,0,0
52005,NNO,Existing Residential, ,0,0,0
52006,NNO,Existing Residential, ,0,0,0
52007,NNO,Existing Residential, ,0,0,0
52008,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
52009,NNO,Existing Residential, ,0,0,0
52010,NNO,Existing Residential, ,0,0,0
52011,NNO,Existing Residential, ,0,0,0
52012,NNO,Existing Residential, ,0,0,0
52013,NNO,Existing Residential,Ho Hao Hon,220,0,0
52014,NNO,Existing Residential, ,0,0,0
52015,NNO,Existing Residential, ,0,0,0
52016,NNO,Existing Residential, ,0,0,0
52017,NNO,Existing Residential, ,0,0,0
52018,NNO,Existing Residential, ,0,0,0
52019,NNO,Existing Residential, ,0,0,0
52020,NNO,Existing Residential, ,0,0,0
52021,NNO,Existing Residential,Nguyen Trai,1459.47,0,0
52022,NNO,Existing Residential,Cong Quynh,480,0,0
52023,NNO,Existing Residential,Le Thanh Ton,519.68,0,0
52024,NNO,Existing Residential,Nguyen Cong Tru,207.32,0,0
52025,NNO,Existing Residential, ,0,0,0
52026,NNO,Existing Residential, ,0,0,0
52027,NNO,Existing Residential,Nguyen Trai,1459.47,0,0
52028,NNO,Existing Residential,Tran Hung Dao,435.71,0,0
52029,NNO,Existing Residential, ,0,0,0
52030,NNO,Existing Residential, ,0,0,0
52031,NNO,Existing Residential, ,0,0,0
52032,NNO,Existing Residential, ,0,0,0
52033,NNO,Existing Residential, ,0,0,0
52034,NNO,Existing Residential, ,0,0,0
52035,NNO,Existing Residential, ,0,0,0
52036,NNO,Existing Residential, ,0,0,0
52037,NNO,Existing Residential, ,0,0,0
52038,NNO,Existing Residential, ,0,0,0
52039,NNO,Existing Residential, ,0,0,0
52040,NNO,Existing Residential, ,0,0,0
52041,NNO,Existing Residential,Nguyen Trai,1459.47,0,0
52042,NNO,Existing Residential,Cong Quynh,480,0,0
52043,NNO,Existing Residential, ,0,0,0
52044,NNO,Existing Residential, ,0,0,0
52045,CQCT,Office, ,0,0,0
52046,NNO,Existing Residential, ,0,0,0
52047,NNO,Existing Residential, ,0,0,0
52048,NNO,Existing Residential, ,0,0,0
52049,NNO,Existing Residential, ,0,0,0
52050,NNO,Existing Residential, ,0,0,0
52051,NNO,Existing Residential, ,0,0,0
52052,NNO,Existing Residential, ,0,0,0
52053,NNO,Existing Residential, ,0,0,0
52054,NNO,Existing Residential, ,0,0,0
52055,NNO,Existing Residential, ,0,0,0
52056,NNO,Existing Residential, ,0,0,0
52057,NNO,Existing Residential, ,0,0,0
52058,NNO,Existing Residential,Nguyen Van Cu,391.18,0,0
52059,NNO,Existing Residential, ,0,0,0
52060,NNO,Existing Residential,Le Thi Rieng,707.24,0,0
52061,NNO,Existing Residential,Cong Quynh,480,0,0
52062,NNO,Existing Residential,Le Thanh Ton,519.68,0,0
52063,NNO,Existing Residential,Nguyen Cong Tru,207.32,0,0
52064,CQCT,Office, ,0,0,0
52065,NNO,Existing Residential, ,0,0,0
52066,NNO,Existing Residential, ,0,0,0
52067,NNO,Existing Residential,Cao Ba Nha,331,0,0
52068,NNO,Existing Residential, ,0,0,0
52069,NNO,Existing Residential, ,0,0,0
52070,NNO,Existing Residential, ,0,0,0
52071,NNO,Existing Residential, ,0,0,0
52072,NNO,Existing Residential, ,0,0,0
52073,NNO,Existing Residential, ,0,0,0
52074,NNO,Existing Residential, ,0,0,0
52075,GD,Educational, ,0,0,0
52076,NNO,Existing Residential,Nguyen Canh Chan,310,0,0
52077,NNO,Existing Residential, ,0,0,0
52078,NNO,Existing Residential,Nguyen Van Cu,391.18,0,0
52079,NNO,Existing Residential,Pham Ngu Lao,648.98,0,0
52080,NNO,Existing Residential, ,0,0,0
52081,NNO,Existing Residential,Bui Vien,1390.23,0,0
52082,NNO,Existing Residential, ,0,0,0
52083,NNO,Existing Residential,Nguyen Cong Tru,207.32,0,0
52084,CQCT,Vinh Long Co.Op Food, ,0,0,0
52085,NNO,Existing Residential, ,0,0,0
52086,NNO,Existing Residential, ,0,0,0
52087,NNO,Existing Residential,Cao Ba Nha,331,0,0
52088,NNO,Existing Residential, ,0,0,0
52089,NNO,Existing Residential, ,0,0,0
52090,NNO,Existing Residential, ,0,0,0
52091,NNO,Existing Residential, ,0,0,0
52092,NNO,Existing Residential, ,0,0,0
52093,NNO,Existing Residential, ,0,0,0
52094,NNO,Existing Residential, ,0,0,0
52095,NNO,Existing Residential, ,0,0,0
52096,NNO,Existing Residential, ,0,0,0
52097,NNO,Existing Residential, ,0,0,0
52098,NNO,Existing Residential, ,0,0,0
52099,NNO,Existing Residential, ,0,0,0
